List:
"srifle_DMR_01_F","\A3\Weapons_F_EPA\LongRangeRifles\DMR_01\Data\UI\gear_DMR_01_X_CA.paa"
"srifle_EBR_F","\A3\weapons_F\LongRangeRifles\EBR\Data\UI\gear_EBR_X_CA.paa"
"srifle_GM6_F","\A3\Weapons_F\LongRangeRifles\GM6\Data\UI\gear_gm6_X_CA.paa"
"srifle_GM6_camo_F","\A3\Weapons_F_Bootcamp\LongRangeRifles\GM6_camo\data\UI\gear_gm6_X_CA.paa"
"srifle_LRR_F","\A3\Weapons_F\LongRangeRifles\M320\Data\UI\gear_M320_LRR_X_CA.paa"
"srifle_LRR_camo_F","\A3\Weapons_F_Bootcamp\LongRangeRifles\M320_camo\data\UI\gear_M320_LRR_X_CA.paa"
"LMG_Mk200_F","\A3\weapons_F\Machineguns\M200\Data\UI\gear_m200_X_CA.paa"
"LMG_Zafir_F","\A3\Weapons_F_Beta\Machineguns\Zafir\Data\UI\gear_Zafir_X_CA.paa"
"hgun_ACPC2_F","\A3\Weapons_F_Beta\Pistols\ACPC2\Data\UI\gear_Acpc2_X_CA.paa"
"hgun_P07_F","\A3\weapons_F\Pistols\P07\data\UI\gear_p07_x_ca.paa"
"hgun_Pistol_heavy_01_F","\A3\Weapons_F_EPA\Pistols\Pistol_Heavy_01\data\UI\gear_pistol_heavy_01_X_ca.paa"
"hgun_Pistol_heavy_02_F","\A3\Weapons_F_EPA\Pistols\Pistol_Heavy_02\data\UI\gear_Pistol_heavy_02_X_CA.paa"
"hgun_Rook40_F","\A3\weapons_F\Pistols\Rook40\data\UI\gear_Rook40_x_ca.paa"
"arifle_Katiba_F","\A3\weapons_F\Rifles\Khaybar\Data\UI\gear_Khaybar_X_CA.paa"
"arifle_Katiba_C_F","\A3\weapons_F\Rifles\Khaybar\Data\UI\gear_KhaybarC_X_CA.paa"
"arifle_Katiba_GL_F","\A3\weapons_F\Rifles\Khaybar\Data\UI\gear_Khaybar_GL_X_CA.paa"
"arifle_Mk20_F","\A3\Weapons_F_Beta\Rifles\MK20\Data\UI\gear_mk20_camo_CA.paa"
"arifle_Mk20_plain_F","\A3\Weapons_F_Beta\Rifles\MK20\Data\UI\gear_mk20_CA.paa"
"arifle_Mk20C_F","\A3\Weapons_F_Beta\Rifles\MK20\Data\UI\gear_mk20_camo_c_CA.paa"
"arifle_Mk20C_plain_F","\a3\Weapons_F_Beta\Rifles\MK20\Data\UI\gear_mk20_c_CA.paa"
"arifle_Mk20_GL_F","\A3\Weapons_F_Beta\Rifles\MK20\Data\UI\gear_mk20_camo_gl_X_CA.paa"
"arifle_Mk20_GL_plain_F","\A3\Weapons_F_Beta\Rifles\MK20\Data\UI\gear_mk20_gl_X_CA.paa"
"arifle_MXC_F","\A3\weapons_F\Rifles\MX\data\UI\gear_mx_cqc_X_CA.paa"
"arifle_MX_F","\A3\weapons_F\Rifles\MX\data\UI\gear_mx_rifle_X_CA.paa"
"arifle_MX_GL_F","\A3\weapons_F\Rifles\MX\data\UI\gear_mx_rifle_gl_X_CA.paa"
"arifle_MX_SW_F","\A3\weapons_F\Rifles\MX\data\UI\gear_mx_lmg_X_CA.paa"
"arifle_MXM_F","\A3\weapons_F\Rifles\MX\data\UI\gear_mx_dmr_X_CA.paa"
"arifle_MXC_Black_F","\A3\Weapons_F_EPB\Rifles\MX_Black\Data\UI\gear_mx_cqc_black_X_CA.paa"
"arifle_MX_Black_F","\A3\Weapons_F_EPB\Rifles\MX_Black\Data\UI\gear_mx_rifle_black_X_CA.paa"
"arifle_MX_GL_Black_F","\A3\Weapons_F_EPB\Rifles\MX_Black\Data\UI\gear_mx_rifle_gl_black_X_CA.paa"
"arifle_MX_SW_Black_F","\A3\Weapons_F_EPB\Rifles\MX_Black\Data\UI\gear_mx_lmg_black_X_CA.paa"
"arifle_MXM_Black_F","\A3\Weapons_F_EPB\Rifles\MX_Black\Data\UI\gear_mx_dmr_black_X_CA.paa"
"arifle_SDAR_F","\A3\Weapons_F\Rifles\SDAR\Data\UI\gear_sdar_x_ca.paa"
"arifle_TRG21_F","\A3\weapons_F\Rifles\Trg20\Data\UI\gear_TRG21_X_CA.paa"
"arifle_TRG20_F","\A3\weapons_F\Rifles\Trg20\Data\UI\gear_TRG20_X_CA.paa"
"arifle_TRG21_GL_F","\A3\weapons_F\Rifles\Trg20\Data\UI\gear_TRG21_GL_X_CA.paa"
"hgun_PDW2000_F","\A3\Weapons_F_gamma\Smgs\pdw2000\data\UI\gear_pdw2X_X_CA.paa"
"SMG_01_F","\A3\Weapons_F_beta\Smgs\SMG_01\data\UI\gear_SMG_01_X_CA.paa"
"SMG_02_F","\A3\Weapons_F_beta\Smgs\SMG_02\Data\UI\gear_smg_02_X_CA.paa"
"U_BasicBody","\A3\characters_f\data\ui\icon_U_BasicBody_ca.paa"
"U_B_CombatUniform_mcam","\A3\characters_f\data\ui\icon_U_B_CombatUniform_mcam_ca.paa"
"U_B_CombatUniform_mcam_tshirt","\A3\characters_f\data\ui\icon_U_B_CombatUniform_mcam_tshirt_ca.paa"
"U_B_CombatUniform_mcam_vest","\A3\characters_f\data\ui\icon_U_B_CombatUniform_mcam_vest_ca.paa"
"U_B_GhillieSuit","\A3\characters_f\data\ui\icon_U_B_CombatUniform_mcam_ca.paa"
"U_B_HeliPilotCoveralls","\A3\characters_f\data\ui\icon_U_B_coveralls_ca.paa"
"U_B_Wetsuit","\A3\characters_f\data\ui\icon_U_B_Wetsuit_CA.paa"
"U_O_CombatUniform_ocamo","\A3\characters_f\data\ui\icon_U_OI_CombatUniform_ocamo_ca.paa"
"U_O_GhillieSuit","\A3\characters_f\data\ui\icon_U_ghillie_oucamo_ca.paa"
"U_O_PilotCoveralls","\A3\characters_f\data\ui\icon_U_OI_PilotCoveralls_ca.paa"
"U_O_Wetsuit","\A3\characters_f\data\ui\icon_U_OI_Wetsuit_CA.paa"
"U_C_Poloshirt_blue","\A3\characters_f\data\ui\icon_U_C_Poloshirt_blue_ca.paa"
"U_C_Poloshirt_burgundy","\A3\characters_f\data\ui\icon_U_C_Poloshirt_burgundy_ca.paa"
"U_C_Poloshirt_stripped","\A3\characters_f\data\ui\icon_U_C_Poloshirt_stripped_ca.paa"
"U_C_Poloshirt_tricolour","\A3\characters_f\data\ui\icon_U_C_Poloshirt_tricolour_ca.paa"
"U_C_Poloshirt_salmon","\A3\characters_f\data\ui\icon_U_C_Poloshirt_salmon_ca.paa"
"U_C_Poloshirt_redwhite","\A3\characters_f\data\ui\icon_U_C_Poloshirt_redwhite_ca.paa"
"U_C_Commoner1_1","\A3\characters_f\data\ui\icon_U_C_Poloshirt_stripped_ca.paa"
"U_C_Commoner1_2","\A3\characters_f\data\ui\icon_U_C_Poloshirt_stripped_ca.paa"
"U_C_Commoner1_3","\A3\characters_f\data\ui\icon_U_C_Poloshirt_stripped_ca.paa"
"U_Rangemaster","\A3\characters_f\data\ui\icon_U_C_miller_ca.paa"
"U_NikosBody","\A3\characters_f\data\ui\icon_U_Nikos_ca.paa"
"U_OrestesBody","\A3\characters_f\data\ui\icon_U_Orestes_ca.paa"
"U_B_CombatUniform_mcam_worn","\A3\characters_f\data\ui\icon_U_B_CombatUniform_mcam_ca.paa"
"U_B_CombatUniform_wdl","\A3\characters_f\data\ui\icon_U_B_CombatUniform_mcam_ca.paa"
"U_B_CombatUniform_wdl_tshirt","\A3\characters_f\data\ui\icon_U_B_CombatUniform_mcam_tshirt_ca.paa"
"U_B_CombatUniform_wdl_vest","\A3\characters_f\data\ui\icon_U_B_CombatUniform_mcam_vest_ca.paa"
"U_B_CombatUniform_sgg","\A3\characters_f\data\ui\icon_U_B_CombatUniform_mcam_ca.paa"
"U_B_CombatUniform_sgg_tshirt","\A3\characters_f\data\ui\icon_U_B_CombatUniform_mcam_tshirt_ca.paa"
"U_B_CombatUniform_sgg_vest","\A3\characters_f\data\ui\icon_U_B_CombatUniform_mcam_vest_ca.paa"
"U_B_SpecopsUniform_sgg","\A3\characters_f\data\ui\icon_U_B_CombatUniform_mcam_ca.paa"
"U_B_PilotCoveralls","\A3\characters_f\data\ui\icon_U_B_PilotCoveralls_ca.paa"
"U_O_CombatUniform_oucamo","\A3\characters_f\data\ui\icon_U_OI_CombatUniform_oucamo_ca.paa"
"U_O_SpecopsUniform_ocamo","\A3\characters_f\data\ui\icon_U_OI_CombatUniform_ocamo_ca.paa"
"U_O_SpecopsUniform_blk","\A3\characters_f\data\ui\icon_U_OI_CombatUniform_oucamo_ca.paa"
"U_O_OfficerUniform_ocamo","\A3\characters_f\data\ui\icon_U_OI_Officer_ocamo_ca.paa"
"U_I_CombatUniform","\A3\characters_f_beta\data\ui\icon_U_IR_CrewUniform_rucamo_ca.paa"
"U_I_CombatUniform_tshirt","\A3\characters_f_beta\data\ui\icon_U_IR_CombatUniform_rucamo_ca.paa"
"U_I_CombatUniform_shortsleeve","\A3\characters_f_beta\data\ui\icon_U_IR_CombatUniform_rucamo_ca.paa"
"U_I_pilotCoveralls","\A3\characters_f_beta\data\ui\icon_U_IR_PilotCoveralls_ca.paa"
"U_I_HeliPilotCoveralls","\A3\characters_f_beta\data\ui\icon_U_IR_PilotCoveralls_ca.paa"
"U_I_GhillieSuit","\A3\characters_f_beta\data\ui\icon_U_ghillie_woodland_ca.paa"
"U_I_OfficerUniform","\A3\characters_f\data\ui\icon_U_IR_Officer_spc_ca.paa"
"U_I_Wetsuit","\A3\characters_f_beta\data\ui\icon_U_IR_Wetsuit_CA.paa"
"U_Competitor","\A3\characters_f\data\ui\icon_U_BasicBody_ca.paa"
"U_MillerBody","\A3\characters_f\data\ui\icon_U_B_CombatUniform_mcam_ca.paa"
"U_KerryBody","\A3\characters_f\data\ui\icon_U_B_CombatUniform_mcam_tshirt_ca.paa"
"U_AttisBody","\A3\characters_f\data\ui\icon_U_BasicBody_ca.paa"
"U_AntigonaBody","\A3\characters_f\data\ui\icon_U_BasicBody_ca.paa"
"U_IG_Menelaos","\A3\characters_f\data\ui\icon_U_BasicBody_ca.paa"
"U_C_Novak","\A3\characters_f\data\ui\icon_U_BasicBody_ca.paa"
"U_OI_Scientist","\A3\characters_f\data\ui\icon_U_BasicBody_ca.paa"
"U_IG_Guerilla1_1","\A3\characters_f_bootcamp\data\ui\icon_U_G_guerrilla1_1_ca.paa"
"U_IG_Guerilla2_1","\A3\characters_f_gamma\Guerrilla\data\ui\icon_U_G_guerrilla2_1_ca.paa"
"U_IG_Guerilla2_2","\A3\characters_f_gamma\Guerrilla\data\ui\icon_U_G_guerrilla2_2_ca.paa"
"U_IG_Guerilla2_3","\A3\characters_f_bootcamp\data\ui\icon_U_G_guerrilla2_3_ca.paa"
"U_IG_Guerilla3_1","\A3\characters_f_gamma\Guerrilla\data\ui\icon_U_G_guerrilla3_1_ca.paa"
"U_IG_Guerilla3_2","\A3\characters_f_gamma\Guerrilla\data\ui\icon_U_G_guerrilla3_2_ca.paa"
"U_IG_leader","\A3\characters_f_gamma\Guerrilla\data\ui\icon_U_G_ig_leader_ca.paa"
"U_BG_Guerilla1_1","\A3\characters_f_bootcamp\data\ui\icon_U_G_guerrilla1_1_ca.paa"
"U_BG_Guerilla2_1","\A3\characters_f_gamma\Guerrilla\data\ui\icon_U_G_guerrilla2_1_ca.paa"
"U_BG_Guerilla2_2","\A3\characters_f_gamma\Guerrilla\data\ui\icon_U_G_guerrilla2_2_ca.paa"
"U_BG_Guerilla2_3","\A3\characters_f_bootcamp\data\ui\icon_U_G_guerrilla2_3_ca.paa"
"U_BG_Guerilla3_1","\A3\characters_f_gamma\Guerrilla\data\ui\icon_U_G_guerrilla3_1_ca.paa"
"U_BG_Guerilla3_2","\A3\characters_f_gamma\Guerrilla\data\ui\icon_U_G_guerrilla3_2_ca.paa"
"U_BG_leader","\A3\characters_f_gamma\Guerrilla\data\ui\icon_U_G_ig_leader_ca.paa"
"U_OG_Guerilla1_1","\A3\characters_f_bootcamp\data\ui\icon_U_G_guerrilla1_1_ca.paa"
"U_OG_Guerilla2_1","\A3\characters_f_gamma\Guerrilla\data\ui\icon_U_G_guerrilla2_1_ca.paa"
"U_OG_Guerilla2_2","\A3\characters_f_gamma\Guerrilla\data\ui\icon_U_G_guerrilla2_2_ca.paa"
"U_OG_Guerilla2_3","\A3\characters_f_bootcamp\data\ui\icon_U_G_guerrilla2_3_ca.paa"
"U_OG_Guerilla3_1","\A3\characters_f_gamma\Guerrilla\data\ui\icon_U_G_guerrilla3_1_ca.paa"
"U_OG_Guerilla3_2","\A3\characters_f_gamma\Guerrilla\data\ui\icon_U_G_guerrilla3_2_ca.paa"
"U_OG_leader","\A3\characters_f_gamma\Guerrilla\data\ui\icon_U_G_ig_leader_ca.paa"
"U_C_Poor_1","\A3\characters_f\data\ui\icon_U_C_Poor_1_ca.paa"
"U_C_Poor_2","\A3\characters_f\data\ui\icon_U_C_Poor_1_ca.paa"
"U_C_Scavenger_1","\A3\characters_f\data\ui\icon_U_Citizen_ca.paa"
"U_C_Scavenger_2","\A3\characters_f\data\ui\icon_U_Citizen_ca.paa"
"U_C_Farmer","\A3\characters_f\data\ui\icon_U_Citizen_ca.paa"
"U_C_Fisherman","\A3\characters_f\data\ui\icon_U_Citizen_ca.paa"
"U_C_WorkerOveralls","\A3\characters_f\data\ui\icon_U_Citizen_ca.paa"
"U_C_FishermanOveralls","\A3\characters_f\data\ui\icon_U_Citizen_ca.paa"
"U_C_WorkerCoveralls","\A3\characters_f\data\ui\icon_U_C_WorkerCoveralls_ca.paa"
"U_C_HunterBody_grn","\A3\characters_f\data\ui\icon_U_C_HunterBody_grn_ca.paa"
"U_C_HunterBody_brn","\A3\characters_f\data\ui\icon_U_Citizen_ca.paa"
"U_C_Commoner2_1","\A3\characters_f\data\ui\icon_U_C_Poloshirt_stripped_ca.paa"
"U_C_Commoner2_2","\A3\characters_f\data\ui\icon_U_C_Poloshirt_stripped_ca.paa"
"U_C_Commoner2_3","\A3\characters_f\data\ui\icon_U_C_Poloshirt_stripped_ca.paa"
"U_C_PriestBody","\A3\characters_f\data\ui\icon_U_C_Poloshirt_stripped_ca.paa"
"U_C_Poor_shorts_1","\A3\characters_f\data\ui\icon_U_C_Poloshirt_stripped_ca.paa"
"U_C_Poor_shorts_2","\A3\characters_f\data\ui\icon_U_C_Poloshirt_stripped_ca.paa"
"U_C_Commoner_shorts","\A3\characters_f\data\ui\icon_U_C_Poloshirt_stripped_ca.paa"
"U_C_ShirtSurfer_shorts","\A3\characters_f\data\ui\icon_U_C_Poloshirt_stripped_ca.paa"
"U_C_TeeSurfer_shorts_1","\A3\characters_f\data\ui\icon_U_C_Poloshirt_stripped_ca.paa"
"U_C_TeeSurfer_shorts_2","\A3\characters_f\data\ui\icon_U_C_Poloshirt_stripped_ca.paa"
"U_B_CTRG_1","\A3\characters_F_EPA\data\ui\icon_U_B_CTRG_uniform_ca.paa"
"U_B_CTRG_2","\A3\characters_F_EPA\data\ui\icon_U_B_CTRG_tshirt_ca.paa"
"U_B_CTRG_3","\A3\characters_F_EPA\data\ui\icon_U_B_CTRG_vest_ca.paa"
"U_B_survival_uniform","\A3\characters_f\data\ui\icon_U_B_CombatUniform_mcam_tshirt_ca.paa"
"U_I_G_Story_Protagonist_F","\A3\characters_F_EPB\data\ui\icon_U_I_G_Story_Protagonist_ca.paa"
"U_I_G_resistanceLeader_F","\A3\characters_F_EPB\data\ui\icon_U_I_G_resistanceLeader_ca.paa"
"U_C_Journalist","\A3\characters_F_EPC\data\ui\icon_U_Journalist_ca.paa"
"U_C_Scientist","\A3\characters_F_EPC\data\ui\icon_U_Scientist_ca.paa"
"U_NikosAgedBody","\A3\characters_F_EPC\data\ui\icon_U_Nikos_Formal_ca.paa"
"U_B_Protagonist_VR","\A3\characters_f_bootcamp\data\ui\icon_U_B_Protagonist_VR_ca.paa"
"U_O_Protagonist_VR","\A3\characters_f_bootcamp\data\ui\icon_U_O_Protagonist_VR_ca.paa"
"U_I_Protagonist_VR","\A3\characters_f_bootcamp\data\ui\icon_U_I_Protagonist_VR_ca.paa"
"U_C_Protagonist_VR","\A3\characters_f_bootcamp\data\ui\icon_U_C_Protagonist_VR_ca.paa"
"U_IG_Guerrilla_6_1","\A3\characters_f_bootcamp\data\ui\icon_U_G_guerrilla_6_1_ca.paa"
"U_BG_Guerrilla_6_1","\A3\characters_f_bootcamp\data\ui\icon_U_G_guerrilla_6_1_ca.paa"
"U_OG_Guerrilla_6_1","\A3\characters_f_bootcamp\data\ui\icon_U_G_guerrilla_6_1_ca.paa"
"U_B_Soldier_VR","\A3\characters_f_bootcamp\data\ui\icon_U_B_soldier_VR_ca.paa"
"U_O_Soldier_VR","\A3\characters_f_bootcamp\data\ui\icon_U_O_soldier_VR_ca.paa"
"U_I_Soldier_VR","\A3\characters_f_bootcamp\data\ui\icon_U_I_soldier_VR_ca.paa"
"U_C_Soldier_VR","\A3\characters_f_bootcamp\data\ui\icon_U_C_soldier_VR_ca.paa"
"U_C_Driver_1","\A3\characters_f_kart\data\ui\icon_u_driver_01_ca.paa"
"U_C_Driver_2","\A3\characters_f_kart\data\ui\icon_u_driver_02_ca.paa"
"U_C_Driver_3","\A3\characters_f_kart\data\ui\icon_u_driver_03_ca.paa"
"U_C_Driver_4","\A3\characters_f_kart\data\ui\icon_u_driver_04_ca.paa"
"U_Marshal","\A3\characters_f_kart\data\ui\icon_U_Marshall_ca.paa"
"U_C_Driver_1_black","\A3\characters_f_kart\data\ui\icon_u_driver_base_black_ca.paa"
"U_C_Driver_1_blue","\A3\characters_f_kart\data\ui\icon_u_driver_base_blue_ca.paa"
"U_C_Driver_1_green","\A3\characters_f_kart\data\ui\icon_u_driver_base_green_ca.paa"
"U_C_Driver_1_red","\A3\characters_f_kart\data\ui\icon_u_driver_base_red_ca.paa"
"U_C_Driver_1_white","\A3\characters_f_kart\data\ui\icon_u_driver_base_white_ca.paa"
"U_C_Driver_1_yellow","\A3\characters_f_kart\data\ui\icon_u_driver_base_yellow_ca.paa"
"U_C_Driver_1_orange","\A3\characters_f_kart\data\ui\icon_u_driver_base_orange_ca.paa"
"U_B_FullGhillie_lsh","\A3\characters_f_mark\data\ui\icon_U_B_FullGhillie_lsh_ca.paa"
"U_B_FullGhillie_sard","\A3\characters_f_mark\data\ui\icon_U_B_FullGhillie_sard_ca.paa"
"U_B_FullGhillie_ard","\A3\characters_f_mark\data\ui\icon_U_B_FullGhillie_ard_ca.paa"
"U_O_FullGhillie_lsh","\A3\characters_f_mark\data\ui\icon_U_O_FullGhillie_lsh_ca.paa"
"U_O_FullGhillie_sard","\A3\characters_f_mark\data\ui\icon_U_O_FullGhillie_sard_ca.paa"
"U_O_FullGhillie_ard","\A3\characters_f_mark\data\ui\icon_U_O_FullGhillie_ard_ca.paa"
"U_I_FullGhillie_lsh","\A3\characters_f_mark\data\ui\icon_U_I_FullGhillie_lsh_ca.paa"
"U_I_FullGhillie_sard","\A3\characters_f_mark\data\ui\icon_U_I_FullGhillie_sard_ca.paa"
"U_I_FullGhillie_ard","\A3\characters_f_mark\data\ui\icon_U_I_FullGhillie_ard_ca.paa"
"Vest_Camo_Base","\A3\characters_f\Data\UI\icon_V_BandollierB_CA.paa"
"Vest_NoCamo_Base","\A3\characters_f\Data\UI\icon_V_BandollierB_CA.paa"
"V_Rangemaster_belt","\A3\Characters_F\data\ui\icon_V_Belt_CA.paa"
"V_BandollierB_khk","\A3\characters_f\Data\UI\icon_V_BandollierB_CA.paa"
"V_BandollierB_cbr","\A3\Characters_F\data\ui\icon_V_bandollier_cbr_CA.paa"
"V_BandollierB_blk","\A3\characters_f\Data\UI\icon_V_bandollier_blk_CA.paa"
"V_BandollierB_oli","\A3\Characters_F_Beta\Data\ui\icon_V_Bandolier_oli_ca.paa"
"V_PlateCarrier1_rgr","\A3\characters_f\Data\UI\icon_V_plate_carrier_1_CA.paa"
"V_PlateCarrier2_rgr","\A3\characters_f\Data\UI\icon_V_plate_carrier_2_CA.paa"
"V_PlateCarrier2_blk","\A3\Characters_F\data\ui\icon_V_plate_carrier_2_blk_CA.paa"
"V_PlateCarrier3_rgr","\A3\characters_f\Data\UI\icon_V_plate_carrier_2_CA.paa"
"V_PlateCarrierGL_rgr","\A3\Characters_F_Mark\Data\UI\icon_carrier_gl_rig_grn.paa"
"V_PlateCarrierGL_blk","\A3\Characters_F_Mark\Data\UI\icon_carrier_gl_rig_blk.paa"
"V_PlateCarrierGL_mtp","\A3\Characters_F_Mark\Data\UI\icon_carrier_gl_rig_mtp.paa"
"V_PlateCarrier1_blk","\A3\Characters_F\data\ui\icon_V_PlateCarrier1_blk_ca.paa"
"V_PlateCarrierSpec_rgr","\A3\Characters_F_Mark\Data\UI\icon_carrier_spec_rig_grn.paa"
"V_PlateCarrierSpec_blk","\A3\Characters_F_Mark\Data\UI\icon_carrier_spec_rig_blk.paa"
"V_PlateCarrierSpec_mtp","\A3\Characters_F_Mark\Data\UI\icon_carrier_spec_rig_mtp.paa"
"V_Chestrig_khk","\A3\characters_f\Data\UI\icon_V_Chestrig_khk_CA.paa"
"V_Chestrig_rgr","\A3\characters_f\Data\UI\icon_V_Chestrig_rgr_CA.paa"
"V_Chestrig_blk","\A3\characters_F\data\ui\icon_V_FChestrig_blk_CA.paa"
"V_Chestrig_oli","\A3\Characters_F\data\ui\icon_V_FChestrig_oli_CA.paa"
"V_TacVest_khk","\A3\characters_f\Data\UI\icon_V_TacVest_khk_CA.paa"
"V_TacVest_brn","\A3\characters_f\Data\UI\icon_V_TacVest_brn_CA.paa"
"V_TacVest_oli","\A3\Characters_F\data\ui\icon_V_TacVest_oli_CA.paa"
"V_TacVest_blk","\A3\characters_f\Data\UI\icon_V_TacVest_blk_CA.paa"
"V_TacVest_camo","\A3\Characters_F\data\ui\icon_V_TacVest_camo_CA.paa"
"V_TacVest_blk_POLICE","\A3\characters_f\Data\UI\icon_V_TacVest_blk_police_CA.paa"
"V_TacVestIR_blk","\A3\characters_f\Data\UI\icon_V_TacVestIR_blk_CA.paa"
"V_TacVestCamo_khk","\A3\characters_f\Data\UI\icon_V_TacVest_Camo_CA.paa"
"V_HarnessO_brn","\A3\characters_f\Data\UI\icon_V_HarnessO_brn_CA.paa"
"V_HarnessOGL_brn","\A3\characters_f\Data\UI\icon_V_HarnessOGL_brn_CA.paa"
"V_HarnessO_gry","\A3\characters_f_beta\Data\UI\icon_V_HarnessOU_gry_CA.paa"
"V_HarnessOGL_gry","\A3\characters_f_beta\Data\UI\icon_V_HarnessOUGL_gry_CA.paa"
"V_HarnessOSpec_brn","\A3\characters_f\Data\UI\icon_V_HarnessO_brn_CA.paa"
"V_HarnessOSpec_gry","\A3\characters_f_beta\Data\UI\icon_V_HarnessOU_gry_CA.paa"
"V_PlateCarrierIA1_dgtl","\A3\characters_f_Beta\Data\UI\icon_V_I_Vest_01_ca.paa"
"V_PlateCarrierIA2_dgtl","\A3\characters_f_Beta\Data\UI\icon_V_I_Vest_02_ca.paa"
"V_PlateCarrierIAGL_dgtl","\A3\Characters_F_Mark\Data\UI\icon_ga_carrier_gl_rig_digi.paa"
"V_PlateCarrierIAGL_oli","\A3\Characters_F_Mark\Data\UI\icon_ga_carrier_gl_rig_oli.paa"
"V_RebreatherB","\A3\characters_f\Data\UI\icon_V_RebreatherB_CA.paa"
"V_RebreatherIR","\A3\characters_f\Data\UI\icon_V_RebreatherIR_CA.paa"
"V_RebreatherIA","\A3\characters_f\Data\UI\icon_V_RebreatherRU_CA.paa"
"V_PlateCarrier_Kerry","\A3\characters_f\Data\UI\icon_V_plate_carrier_1_CA.paa"
"V_PlateCarrierL_CTRG","\A3\Characters_F_EPA\Data\ui\Icon_V_plate_carrier_snake_ca.paa"
"V_PlateCarrierH_CTRG","\A3\Characters_F_EPA\Data\ui\Icon_V_plate_carrier_snake_ca.paa"
"V_I_G_resistanceLeader_F","\A3\Characters_F_EPB\data\ui\icon_V_I_G_resistanceLeader_F_ca.paa"
"V_Press_F","\A3\Characters_F_EPC\Data\UI\icon_V_PressVest_CA.paa"
"HelmetBase","\A3\characters_f\Data\UI\icon_H_helmet_plain_ca.paa"
"H_HelmetB","\A3\characters_f\Data\UI\icon_H_helmet_plain_ca.paa"
"H_HelmetB_camo","\A3\Characters_F\data\ui\icon_H_HelmetB_camo_ca.paa"
"H_HelmetB_light","\A3\Characters_F\data\ui\icon_H_HelmetB_light_ca.paa"
"H_Booniehat_khk","\A3\characters_f\Data\UI\icon_H_booniehat_desert_ca.paa"
"H_Booniehat_oli","\A3\Characters_F_Bootcamp\Data\UI\icon_H_Booniehat_oli_ca.paa"
"H_Booniehat_indp","\A3\characters_f\Data\UI\icon_H_booniehat_indp_ca.paa"
"H_Booniehat_mcamo","\A3\Characters_F\data\ui\icon_H_booniehat_mcamo_ca.paa"
"H_Booniehat_tan","\A3\Characters_F_Bootcamp\Data\UI\icon_H_Booniehat_tan_ca.paa"
"H_Booniehat_dgtl","\A3\characters_f\Data\UI\icon_H_booniehat_indp_ca.paa"
"H_Booniehat_khk_hs","\A3\characters_f_EPB\Data\UI\icon_booniehat_hs_ca.paa"
"H_HelmetSpecB","\A3\characters_f\Data\UI\icon_H_HelmetB_CA.paa"
"H_HelmetSpecB_paint1","\A3\Characters_F\data\ui\icon_H_HelmetSpecB_paint1_ca.paa"
"H_HelmetSpecB_paint2","\A3\Characters_F\data\ui\icon_H_HelmetSpecB_paint2_ca.paa"
"H_HelmetSpecB_blk","\A3\Characters_F\data\ui\icon_H_HelmetSpecB_blk_ca.paa"
"H_HelmetSpecB_snakeskin","\A3\Characters_F\data\ui\icon_H_HelmetSpecB_snakeskin_ca.paa"
"H_HelmetSpecB_sand","\A3\Characters_F\data\ui\icon_H_HelmetSpecB_sand_ca.paa"
"H_HelmetIA","\A3\characters_F_Beta\Data\UI\icon_H_I_Helmet_canvas_ca.paa"
"H_Helmet_Kerry","\A3\Characters_F\data\ui\icon_H_HelmetB_CA.paa"
"H_HelmetB_grass","\A3\Characters_F\data\ui\icon_H_HelmetB_grass_ca.paa"
"H_HelmetB_snakeskin","\A3\Characters_F\data\ui\icon_H_HelmetB_snakeskin_ca.paa"
"H_HelmetB_desert","\A3\Characters_F\data\ui\icon_H_HelmetB_desert_ca.paa"
"H_HelmetB_black","\A3\Characters_F\data\ui\icon_H_HelmetB_black_ca.paa"
"H_HelmetB_sand","\A3\Characters_F\data\ui\icon_H_HelmetB_sand_ca.paa"
"H_Cap_red","\A3\characters_f\Data\UI\icon_H_Cap_red_CA.paa"
"H_Cap_blu","\A3\characters_f\Data\UI\icon_H_Cap_blu_CA.paa"
"H_Cap_oli","\A3\Characters_F_Bootcamp\Data\UI\icon_H_Cap_oli_ca.paa"
"H_Cap_headphones","\A3\Characters_F\data\ui\icon_H_Cap_headphones_khk_CA.paa"
"H_Cap_tan","\A3\characters_f\Data\UI\icon_H_Cap_tan_CA.paa"
"H_Cap_blk","\A3\characters_f\Data\UI\icon_H_Cap_blk_CA.paa"
"H_Cap_blk_CMMG","\A3\Characters_F\data\ui\icon_H_Cap_blk_CMMG_CA.paa"
"H_Cap_brn_SPECOPS","\A3\Characters_F_Bootcamp\Data\UI\icon_H_Cap_brn_SPECOPS_ca.paa"
"H_Cap_tan_specops_US","\A3\characters_f\Data\UI\icon_H_Cap_tan_specops_US_CA.paa"
"H_Cap_khaki_specops_UK","\A3\characters_f\Data\UI\icon_H_Cap_khaki_specops_UK_CA.paa"
"H_Cap_grn","\A3\Characters_F_Bootcamp\Data\UI\icon_H_Cap_grn_ca.paa"
"H_Cap_grn_BI","\A3\characters_f\Data\UI\icon_H_Cap_grn_BI_CA.paa"
"H_Cap_blk_Raven","\A3\Characters_F_Bootcamp\Data\UI\icon_H_Cap_blk_Raven_ca.paa"
