List:
"rhs_weap_XM2010_sa","\rhsusf\addons\rhsusf_inventoryicons\data\weapons\rhs_weap_XM2010_sa_ca.paa"
"rhs_weap_m24sws","\rhsusf\addons\rhsusf_inventoryicons\data\weapons\rhs_weap_m24sws_ca.paa"
"rhs_weap_m24sws_d","\rhsusf\addons\rhsusf_inventoryicons\data\weapons\rhs_weap_m24sws_d_ca.paa"
"rhs_weap_m24sws_wd","\rhsusf\addons\rhsusf_inventoryicons\data\weapons\rhs_weap_m24sws_wd_ca.paa"
"rhs_weap_m24sws_blk","\rhsusf\addons\rhsusf_inventoryicons\data\weapons\rhs_weap_m24sws_blk_ca.paa"
"rhs_weap_m24sws_ghillie","\rhsusf\addons\rhsusf_inventoryicons\data\weapons\rhs_weap_m24sws_ghillie_ca.paa"
"rhs_weap_m40a5","\rhsusf\addons\rhsusf_inventoryicons\data\weapons\rhs_weap_m40a5_ca.paa"
"rhs_weap_m40a5_d","\rhsusf\addons\rhsusf_inventoryicons\data\weapons\rhs_weap_m40a5_d_ca.paa"
"rhs_weap_m40a5_wd","\rhsusf\addons\rhsusf_inventoryicons\data\weapons\rhs_weap_m40a5_wd_ca.paa"
"rhs_weap_m4","\rhsusf\addons\rhsusf_inventoryicons\data\weapons\rhs_weap_m4_ca.paa"
"rhs_weap_m4_pmag","\rhsusf\addons\rhsusf_inventoryicons\data\weapons\rhs_weap_m4_pmag_ca.paa"
"rhs_weap_m4_mstock","\rhsusf\addons\rhsusf_inventoryicons\data\weapons\rhs_weap_m4_mstock_ca.paa"
"rhs_weap_m4_carryhandle","\rhsusf\addons\rhsusf_inventoryicons\data\weapons\rhs_weap_m4_carryhandle_ca.paa"
"rhs_weap_m4_carryhandle_pmag","\rhsusf\addons\rhsusf_inventoryicons\data\weapons\rhs_weap_m4_carryhandle_pmag_ca.paa"
"rhs_weap_m4_carryhandle_mstock","\rhsusf\addons\rhsusf_inventoryicons\data\weapons\rhs_weap_m4_carryhandle_mstock_ca.paa"
"rhs_weap_m4_grip","\rhsusf\addons\rhsusf_inventoryicons\data\weapons\rhs_weap_m4_grip_ca.paa"
"rhs_weap_m4_grip2","\rhsusf\addons\rhsusf_inventoryicons\data\weapons\rhs_weap_m4_grip2_ca.paa"
"rhs_weap_m4_grip3","\rhsusf\addons\rhsusf_inventoryicons\data\weapons\rhs_weap_m4_grip3_ca.paa"
"rhs_weap_m4_pmag_grip","\rhsusf\addons\rhsusf_inventoryicons\data\weapons\rhs_weap_m4_pmag_grip_ca.paa"
"rhs_weap_m4_pmag_grip2","\rhsusf\addons\rhsusf_inventoryicons\data\weapons\rhs_weap_m4_pmag_grip2_ca.paa"
"rhs_weap_m4_pmag_grip3","\rhsusf\addons\rhsusf_inventoryicons\data\weapons\rhs_weap_m4_pmag_grip3_ca.paa"
"rhs_weap_m4_mstock_grip","\rhsusf\addons\rhsusf_inventoryicons\data\weapons\rhs_weap_m4_mstock_grip_ca.paa"
"rhs_weap_m4_mstock_grip2","\rhsusf\addons\rhsusf_inventoryicons\data\weapons\rhs_weap_m4_mstock_grip2_ca.paa"
"rhs_weap_m4_mstock_grip3","\rhsusf\addons\rhsusf_inventoryicons\data\weapons\rhs_weap_m4_mstock_grip3_ca.paa"
"rhs_weap_m4_carryhandle_grip","\rhsusf\addons\rhsusf_inventoryicons\data\weapons\rhs_weap_m4_carryhandle_grip_ca.paa"
"rhs_weap_m4_carryhandle_grip2","\rhsusf\addons\rhsusf_inventoryicons\data\weapons\rhs_weap_m4_carryhandle_grip2_ca.paa"
"rhs_weap_m4_carryhandle_grip3","\rhsusf\addons\rhsusf_inventoryicons\data\weapons\rhs_weap_m4_carryhandle_grip3_ca.paa"
"rhs_weap_m4_carryhandle_pmag_grip","\rhsusf\addons\rhsusf_inventoryicons\data\weapons\rhs_weap_m4_carryhandle_pmag_grip_ca.paa"
"rhs_weap_m4_carryhandle_pmag_grip2","\rhsusf\addons\rhsusf_inventoryicons\data\weapons\rhs_weap_m4_carryhandle_pmag_grip2_ca.paa"
"rhs_weap_m4_carryhandle_pmag_grip3","\rhsusf\addons\rhsusf_inventoryicons\data\weapons\rhs_weap_m4_carryhandle_pmag_grip3_ca.paa"
"rhs_weap_m4_carryhandle_mstock_grip","\rhsusf\addons\rhsusf_inventoryicons\data\weapons\rhs_weap_m4_carryhandle_mstock_grip_ca.paa"
"rhs_weap_m4_carryhandle_mstock_grip2","\rhsusf\addons\rhsusf_inventoryicons\data\weapons\rhs_weap_m4_carryhandle_mstock_grip2_ca.paa"
"rhs_weap_m4_carryhandle_mstock_grip3","\rhsusf\addons\rhsusf_inventoryicons\data\weapons\rhs_weap_m4_carryhandle_mstock_grip3_ca.paa"
"rhs_weap_m4_m320","\rhsusf\addons\rhsusf_inventoryicons\data\weapons\rhs_weap_m4_m320_ca.paa"
"rhs_weap_m4_m203","\rhsusf\addons\rhsusf_inventoryicons\data\weapons\rhs_weap_m4_m203_ca.paa"
"rhs_weap_m4_m203S","\rhsusf\addons\rhsusf_inventoryicons\data\weapons\rhs_weap_m4_m203S_ca.paa"
"rhs_weap_m4a1","\rhsusf\addons\rhsusf_inventoryicons\data\weapons\rhs_weap_m4a1_ca.paa"
"rhs_weap_m4a1_d","\rhsusf\addons\rhsusf_inventoryicons\data\weapons\rhs_weap_m4a1_d_ca.paa"
"rhs_weap_m4a1_wd","\rhsusf\addons\rhsusf_inventoryicons\data\weapons\rhs_weap_m4a1_wd_ca.paa"
"rhs_weap_m4a1_mstock","\rhsusf\addons\rhsusf_inventoryicons\data\weapons\rhs_weap_m4a1_mstock_ca.paa"
"rhs_weap_m4a1_d_mstock","\rhsusf\addons\rhsusf_inventoryicons\data\weapons\rhs_weap_m4a1_d_mstock_ca.paa"
"rhs_weap_m4a1_wd_mstock","\rhsusf\addons\rhsusf_inventoryicons\data\weapons\rhs_weap_m4a1_wd_mstock_ca.paa"
"rhs_weap_m4a1_pmag","\rhsusf\addons\rhsusf_inventoryicons\data\weapons\rhs_weap_m4a1_pmag_ca.paa"
"rhs_weap_m4a1_carryhandle","\rhsusf\addons\rhsusf_inventoryicons\data\weapons\rhs_weap_m4a1_carryhandle_ca.paa"
"rhs_weap_m4a1_carryhandle_mstock","\rhsusf\addons\rhsusf_inventoryicons\data\weapons\rhs_weap_m4a1_carryhandle_mstock_ca.paa"
"rhs_weap_m4a1_carryhandle_pmag","\rhsusf\addons\rhsusf_inventoryicons\data\weapons\rhs_weap_m4a1_carryhandle_pmag_ca.paa"
"rhs_weap_m4a1_grip","\rhsusf\addons\rhsusf_inventoryicons\data\weapons\rhs_weap_m4a1_grip_ca.paa"
"rhs_weap_m4a1_grip2","\rhsusf\addons\rhsusf_inventoryicons\data\weapons\rhs_weap_m4a1_grip2_ca.paa"
"rhs_weap_m4a1_grip3","\rhsusf\addons\rhsusf_inventoryicons\data\weapons\rhs_weap_m4a1_grip3_ca.paa"
"rhs_weap_m4a1_d_grip","\rhsusf\addons\rhsusf_inventoryicons\data\weapons\rhs_weap_m4a1_d_grip_ca.paa"
"rhs_weap_m4a1_d_grip2","\rhsusf\addons\rhsusf_inventoryicons\data\weapons\rhs_weap_m4a1_d_grip2_ca.paa"
"rhs_weap_m4a1_d_grip3","\rhsusf\addons\rhsusf_inventoryicons\data\weapons\rhs_weap_m4a1_d_grip3_ca.paa"
"rhs_weap_m4a1_wd_grip","\rhsusf\addons\rhsusf_inventoryicons\data\weapons\rhs_weap_m4a1_wd_grip_ca.paa"
"rhs_weap_m4a1_wd_grip2","\rhsusf\addons\rhsusf_inventoryicons\data\weapons\rhs_weap_m4a1_wd_grip2_ca.paa"
"rhs_weap_m4a1_wd_grip3","\rhsusf\addons\rhsusf_inventoryicons\data\weapons\rhs_weap_m4a1_wd_grip3_ca.paa"
"rhs_weap_m4a1_pmag_grip","\rhsusf\addons\rhsusf_inventoryicons\data\weapons\rhs_weap_m4a1_pmag_grip_ca.paa"
"rhs_weap_m4a1_pmag_grip2","\rhsusf\addons\rhsusf_inventoryicons\data\weapons\rhs_weap_m4a1_pmag_grip2_ca.paa"
"rhs_weap_m4a1_pmag_grip3","\rhsusf\addons\rhsusf_inventoryicons\data\weapons\rhs_weap_m4a1_pmag_grip3_ca.paa"
"rhs_weap_m4a1_mstock_grip","\rhsusf\addons\rhsusf_inventoryicons\data\weapons\rhs_weap_m4a1_mstock_grip_ca.paa"
"rhs_weap_m4a1_mstock_grip2","\rhsusf\addons\rhsusf_inventoryicons\data\weapons\rhs_weap_m4a1_mstock_grip2_ca.paa"
"rhs_weap_m4a1_mstock_grip3","\rhsusf\addons\rhsusf_inventoryicons\data\weapons\rhs_weap_m4a1_mstock_grip3_ca.paa"
"rhs_weap_m4a1_d_mstock_grip","\rhsusf\addons\rhsusf_inventoryicons\data\weapons\rhs_weap_m4a1_d_mstock_grip_ca.paa"
"rhs_weap_m4a1_d_mstock_grip2","\rhsusf\addons\rhsusf_inventoryicons\data\weapons\rhs_weap_m4a1_d_mstock_grip2_ca.paa"
"rhs_weap_m4a1_d_mstock_grip3","\rhsusf\addons\rhsusf_inventoryicons\data\weapons\rhs_weap_m4a1_d_mstock_grip3_ca.paa"
"rhs_weap_m4a1_wd_mstock_grip","\rhsusf\addons\rhsusf_inventoryicons\data\weapons\rhs_weap_m4a1_wd_mstock_grip_ca.paa"
"rhs_weap_m4a1_wd_mstock_grip2","\rhsusf\addons\rhsusf_inventoryicons\data\weapons\rhs_weap_m4a1_wd_mstock_grip2_ca.paa"
"rhs_weap_m4a1_wd_mstock_grip3","\rhsusf\addons\rhsusf_inventoryicons\data\weapons\rhs_weap_m4a1_wd_mstock_grip3_ca.paa"
"rhs_weap_m4a1_carryhandle_grip","\rhsusf\addons\rhsusf_inventoryicons\data\weapons\rhs_weap_m4a1_carryhandle_grip_ca.paa"
"rhs_weap_m4a1_carryhandle_grip2","\rhsusf\addons\rhsusf_inventoryicons\data\weapons\rhs_weap_m4a1_carryhandle_grip2_ca.paa"
"rhs_weap_m4a1_carryhandle_grip3","\rhsusf\addons\rhsusf_inventoryicons\data\weapons\rhs_weap_m4a1_carryhandle_grip3_ca.paa"
"rhs_weap_m4a1_carryhandle_pmag_grip","\rhsusf\addons\rhsusf_inventoryicons\data\weapons\rhs_weap_m4a1_carryhandle_pmag_grip_ca.paa"
"rhs_weap_m4a1_carryhandle_pmag_grip2","\rhsusf\addons\rhsusf_inventoryicons\data\weapons\rhs_weap_m4a1_carryhandle_pmag_grip2_ca.paa"
"rhs_weap_m4a1_carryhandle_pmag_grip3","\rhsusf\addons\rhsusf_inventoryicons\data\weapons\rhs_weap_m4a1_carryhandle_pmag_grip3_ca.paa"
"rhs_weap_m4a1_carryhandle_mstock_grip","\rhsusf\addons\rhsusf_inventoryicons\data\weapons\rhs_weap_m4a1_carryhandle_mstock_grip_ca.paa"
"rhs_weap_m4a1_carryhandle_mstock_grip2","\rhsusf\addons\rhsusf_inventoryicons\data\weapons\rhs_weap_m4a1_carryhandle_mstock_grip2_ca.paa"
"rhs_weap_m4a1_carryhandle_mstock_grip3","\rhsusf\addons\rhsusf_inventoryicons\data\weapons\rhs_weap_m4a1_carryhandle_mstock_grip3_ca.paa"
"rhs_weap_m4a1_m203","\rhsusf\addons\rhsusf_inventoryicons\data\weapons\rhs_weap_m4a1_m203_ca.paa"
"rhs_weap_m4a1_m203s","\rhsusf\addons\rhsusf_inventoryicons\data\weapons\rhs_weap_m4a1_m203s_ca.paa"
"rhs_weap_m4a1_m203s_wd","\rhsusf\addons\rhsusf_inventoryicons\data\weapons\rhs_weap_m4a1_m203s_wd_ca.paa"
"rhs_weap_m4a1_m203s_d","\rhsusf\addons\rhsusf_inventoryicons\data\weapons\rhs_weap_m4a1_m203s_d_ca.paa"
"rhs_weap_m4a1_carryhandle_m203","\rhsusf\addons\rhsusf_inventoryicons\data\weapons\rhs_weap_m4a1_carryhandle_m203_ca.paa"
"rhs_weap_m4a1_carryhandle_m203S","\rhsusf\addons\rhsusf_inventoryicons\data\weapons\rhs_weap_m4a1_carryhandle_m203S_ca.paa"
"rhs_weap_m4a1_m320","\rhsusf\addons\rhsusf_inventoryicons\data\weapons\rhs_weap_m4a1_m320_ca.paa"
"rhs_weap_m4a1_blockII","\rhsusf\addons\rhsusf_inventoryicons\data\weapons\rhs_weap_m4a1_blockII_ca.paa"
"rhs_weap_m4a1_blockII_bk","\rhsusf\addons\rhsusf_inventoryicons\data\weapons\rhs_weap_m4a1_blockII_bk_ca.paa"
"rhs_weap_m4a1_blockII_wd","\rhsusf\addons\rhsusf_inventoryicons\data\weapons\rhs_weap_m4a1_blockII_wd_ca.paa"
"rhs_weap_m4a1_blockII_d","\rhsusf\addons\rhsusf_inventoryicons\data\weapons\rhs_weap_m4a1_blockII_d_ca.paa"
"rhs_weap_m4a1_blockII_KAC","\rhsusf\addons\rhsusf_inventoryicons\data\weapons\rhs_weap_m4a1_blockII_KAC_ca.paa"
"rhs_weap_m4a1_blockII_KAC_bk","\rhsusf\addons\rhsusf_inventoryicons\data\weapons\rhs_weap_m4a1_blockII_KAC_bk_ca.paa"
"rhs_weap_m4a1_blockII_KAC_wd","\rhsusf\addons\rhsusf_inventoryicons\data\weapons\rhs_weap_m4a1_blockII_KAC_wd_ca.paa"
"rhs_weap_m4a1_blockII_KAC_d","\rhsusf\addons\rhsusf_inventoryicons\data\weapons\rhs_weap_m4a1_blockII_KAC_d_ca.paa"
"rhs_weap_m4a1_blockII_grip","\rhsusf\addons\rhsusf_inventoryicons\data\weapons\rhs_weap_m4a1_blockII_grip_ca.paa"
"rhs_weap_m4a1_blockII_grip2","\rhsusf\addons\rhsusf_inventoryicons\data\weapons\rhs_weap_m4a1_blockII_grip2_ca.paa"
"rhs_weap_m4a1_blockII_grip_bk","\rhsusf\addons\rhsusf_inventoryicons\data\weapons\rhs_weap_m4a1_blockII_grip_bk_ca.paa"
"rhs_weap_m4a1_blockII_grip2_bk","\rhsusf\addons\rhsusf_inventoryicons\data\weapons\rhs_weap_m4a1_blockII_grip2_bk_ca.paa"
"rhs_weap_m4a1_blockII_grip_wd","\rhsusf\addons\rhsusf_inventoryicons\data\weapons\rhs_weap_m4a1_blockII_grip_wd_ca.paa"
"rhs_weap_m4a1_blockII_grip2_wd","\rhsusf\addons\rhsusf_inventoryicons\data\weapons\rhs_weap_m4a1_blockII_grip2_wd_ca.paa"
"rhs_weap_m4a1_blockII_grip_d","\rhsusf\addons\rhsusf_inventoryicons\data\weapons\rhs_weap_m4a1_blockII_grip_d_ca.paa"
"rhs_weap_m4a1_blockII_grip2_d","\rhsusf\addons\rhsusf_inventoryicons\data\weapons\rhs_weap_m4a1_blockII_grip2_d_ca.paa"
"rhs_weap_m4a1_blockII_grip_KAC","\rhsusf\addons\rhsusf_inventoryicons\data\weapons\rhs_weap_m4a1_blockII_grip_KAC_ca.paa"
"rhs_weap_m4a1_blockII_grip2_KAC","\rhsusf\addons\rhsusf_inventoryicons\data\weapons\rhs_weap_m4a1_blockII_grip2_KAC_ca.paa"
"rhs_weap_m4a1_blockII_grip_KAC_bk","\rhsusf\addons\rhsusf_inventoryicons\data\weapons\rhs_weap_m4a1_blockII_grip_KAC_bk_ca.paa"
"rhs_weap_m4a1_blockII_grip2_KAC_bk","\rhsusf\addons\rhsusf_inventoryicons\data\weapons\rhs_weap_m4a1_blockII_grip2_KAC_bk_ca.paa"
"rhs_weap_m4a1_blockII_grip_KAC_wd","\rhsusf\addons\rhsusf_inventoryicons\data\weapons\rhs_weap_m4a1_blockII_grip_KAC_wd_ca.paa"
"rhs_weap_m4a1_blockII_grip2_KAC_wd","\rhsusf\addons\rhsusf_inventoryicons\data\weapons\rhs_weap_m4a1_blockII_grip2_KAC_wd_ca.paa"
"rhs_weap_m4a1_blockII_grip_KAC_d","\rhsusf\addons\rhsusf_inventoryicons\data\weapons\rhs_weap_m4a1_blockII_grip_KAC_d_ca.paa"
"rhs_weap_m4a1_blockII_grip2_KAC_d","\rhsusf\addons\rhsusf_inventoryicons\data\weapons\rhs_weap_m4a1_blockII_grip2_KAC_d_ca.paa"
"rhs_weap_m4a1_blockII_M203","\rhsusf\addons\rhsusf_inventoryicons\data\weapons\rhs_weap_m4a1_blockII_M203_ca.paa"
"rhs_weap_m4a1_blockII_M203_bk","\rhsusf\addons\rhsusf_inventoryicons\data\weapons\rhs_weap_m4a1_blockII_M203_bk_ca.paa"
"rhs_weap_m4a1_blockII_M203_d","\rhsusf\addons\rhsusf_inventoryicons\data\weapons\rhs_weap_m4a1_blockII_M203_d_ca.paa"
"rhs_weap_m4a1_blockII_M203_wd","\rhsusf\addons\rhsusf_inventoryicons\data\weapons\rhs_weap_m4a1_blockII_M203_wd_ca.paa"
"rhs_weap_mk18","\rhsusf\addons\rhsusf_inventoryicons\data\weapons\rhs_weap_mk18_ca.paa"
"rhs_weap_mk18_bk","\rhsusf\addons\rhsusf_inventoryicons\data\weapons\rhs_weap_mk18_bk_ca.paa"
"rhs_weap_mk18_wd","\rhsusf\addons\rhsusf_inventoryicons\data\weapons\rhs_weap_mk18_wd_ca.paa"
"rhs_weap_mk18_d","\rhsusf\addons\rhsusf_inventoryicons\data\weapons\rhs_weap_mk18_d_ca.paa"
"rhs_weap_mk18_KAC","\rhsusf\addons\rhsusf_inventoryicons\data\weapons\rhs_weap_mk18_KAC_ca.paa"
"rhs_weap_mk18_KAC_bk","\rhsusf\addons\rhsusf_inventoryicons\data\weapons\rhs_weap_mk18_KAC_bk_ca.paa"
"rhs_weap_mk18_KAC_wd","\rhsusf\addons\rhsusf_inventoryicons\data\weapons\rhs_weap_mk18_KAC_wd_ca.paa"
"rhs_weap_mk18_KAC_d","\rhsusf\addons\rhsusf_inventoryicons\data\weapons\rhs_weap_mk18_KAC_d_ca.paa"
"rhs_weap_mk18_grip","\rhsusf\addons\rhsusf_inventoryicons\data\weapons\rhs_weap_mk18_grip_ca.paa"
"rhs_weap_mk18_grip2","\rhsusf\addons\rhsusf_inventoryicons\data\weapons\rhs_weap_mk18_grip2_ca.paa"
"rhs_weap_mk18_grip_bk","\rhsusf\addons\rhsusf_inventoryicons\data\weapons\rhs_weap_mk18_grip_bk_ca.paa"
"rhs_weap_mk18_grip2_bk","\rhsusf\addons\rhsusf_inventoryicons\data\weapons\rhs_weap_mk18_grip2_bk_ca.paa"
"rhs_weap_mk18_grip_wd","\rhsusf\addons\rhsusf_inventoryicons\data\weapons\rhs_weap_mk18_grip_wd_ca.paa"
"rhs_weap_mk18_grip2_wd","\rhsusf\addons\rhsusf_inventoryicons\data\weapons\rhs_weap_mk18_grip2_wd_ca.paa"
"rhs_weap_mk18_grip_d","\rhsusf\addons\rhsusf_inventoryicons\data\weapons\rhs_weap_mk18_grip_d_ca.paa"
"rhs_weap_mk18_grip2_d","\rhsusf\addons\rhsusf_inventoryicons\data\weapons\rhs_weap_mk18_grip2_d_ca.paa"
"rhs_weap_mk18_grip_KAC","\rhsusf\addons\rhsusf_inventoryicons\data\weapons\rhs_weap_mk18_grip_KAC_ca.paa"
"rhs_weap_mk18_grip2_KAC","\rhsusf\addons\rhsusf_inventoryicons\data\weapons\rhs_weap_mk18_grip2_KAC_ca.paa"
"rhs_weap_mk18_grip_KAC_bk","\rhsusf\addons\rhsusf_inventoryicons\data\weapons\rhs_weap_mk18_grip_KAC_bk_ca.paa"
"rhs_weap_mk18_grip2_KAC_bk","\rhsusf\addons\rhsusf_inventoryicons\data\weapons\rhs_weap_mk18_grip2_KAC_bk_ca.paa"
"rhs_weap_mk18_grip_KAC_wd","\rhsusf\addons\rhsusf_inventoryicons\data\weapons\rhs_weap_mk18_grip_KAC_wd_ca.paa"
"rhs_weap_mk18_grip2_KAC_wd","\rhsusf\addons\rhsusf_inventoryicons\data\weapons\rhs_weap_mk18_grip2_KAC_wd_ca.paa"
"rhs_weap_mk18_grip_KAC_d","\rhsusf\addons\rhsusf_inventoryicons\data\weapons\rhs_weap_mk18_grip_KAC_d_ca.paa"
"rhs_weap_mk18_grip2_KAC_d","\rhsusf\addons\rhsusf_inventoryicons\data\weapons\rhs_weap_mk18_grip2_KAC_d_ca.paa"
"rhs_weap_mk18_m320","\rhsusf\addons\rhsusf_inventoryicons\data\weapons\rhs_weap_mk18_m320_ca.paa"
"rhs_weap_m16a4","\rhsusf\addons\rhsusf_inventoryicons\data\weapons\rhs_weap_m16a4_ca.paa"
"rhs_weap_m16a4_pmag","\rhsusf\addons\rhsusf_inventoryicons\data\weapons\rhs_weap_m16a4_pmag_ca.paa"
"rhs_weap_m16a4_imod","\rhsusf\addons\rhsusf_inventoryicons\data\weapons\rhs_weap_m16a4_imod_ca.paa"
"rhs_weap_m16a4_carryhandle","\rhsusf\addons\rhsusf_inventoryicons\data\weapons\rhs_weap_m16a4_carryhandle_ca.paa"
"rhs_weap_m16a4_carryhandle_pmag","\rhsusf\addons\rhsusf_inventoryicons\data\weapons\rhs_weap_m16a4_carryhandle_pmag_ca.paa"
"rhs_weap_m16a4_grip","\rhsusf\addons\rhsusf_inventoryicons\data\weapons\rhs_weap_m16a4_grip_ca.paa"
"rhs_weap_m16a4_grip2","\rhsusf\addons\rhsusf_inventoryicons\data\weapons\rhs_weap_m16a4_grip2_ca.paa"
"rhs_weap_m16a4_grip3","\rhsusf\addons\rhsusf_inventoryicons\data\weapons\rhs_weap_m16a4_grip3_ca.paa"
"rhs_weap_m16a4_pmag_grip","\rhsusf\addons\rhsusf_inventoryicons\data\weapons\rhs_weap_m16a4_pmag_grip_ca.paa"
"rhs_weap_m16a4_pmag_grip2","\rhsusf\addons\rhsusf_inventoryicons\data\weapons\rhs_weap_m16a4_pmag_grip2_ca.paa"
"rhs_weap_m16a4_pmag_grip3","\rhsusf\addons\rhsusf_inventoryicons\data\weapons\rhs_weap_m16a4_pmag_grip3_ca.paa"
"rhs_weap_m16a4_carryhandle_grip","\rhsusf\addons\rhsusf_inventoryicons\data\weapons\rhs_weap_m16a4_carryhandle_grip_ca.paa"
"rhs_weap_m16a4_carryhandle_grip2","\rhsusf\addons\rhsusf_inventoryicons\data\weapons\rhs_weap_m16a4_carryhandle_grip2_ca.paa"
"rhs_weap_m16a4_carryhandle_grip3","\rhsusf\addons\rhsusf_inventoryicons\data\weapons\rhs_weap_m16a4_carryhandle_grip3_ca.paa"
"rhs_weap_m16a4_carryhandle_grip_pmag","\rhsusf\addons\rhsusf_inventoryicons\data\weapons\rhs_weap_m16a4_carryhandle_grip_pmag_ca.paa"
"rhs_weap_m16a4_carryhandle_grip2_pmag","\rhsusf\addons\rhsusf_inventoryicons\data\weapons\rhs_weap_m16a4_carryhandle_grip2_pmag_ca.paa"
"rhs_weap_m16a4_carryhandle_grip3_pmag","\rhsusf\addons\rhsusf_inventoryicons\data\weapons\rhs_weap_m16a4_carryhandle_grip3_pmag_ca.paa"
"rhs_weap_m16a4_carryhandle_M203","\rhsusf\addons\rhsusf_inventoryicons\data\weapons\rhs_weap_m16a4_carryhandle_M203_ca.paa"
"rhs_weap_m16a4_imod_M203","\rhsusf\addons\rhsusf_inventoryicons\data\weapons\rhs_weap_m16a4_imod_M203_ca.paa"
"rhs_weap_hk416d10","\rhsusf\addons\rhsusf_inventoryicons\data\weapons\rhs_weap_hk416d10_ca.paa"
"rhs_weap_hk416d10_grip","\rhsusf\addons\rhsusf_inventoryicons\data\weapons\rhs_weap_hk416d10_grip_ca.paa"
"rhs_weap_hk416d10_grip2","\rhsusf\addons\rhsusf_inventoryicons\data\weapons\rhs_weap_hk416d10_grip2_ca.paa"
"rhs_weap_hk416d10_grip3","\rhsusf\addons\rhsusf_inventoryicons\data\weapons\rhs_weap_hk416d10_grip3_ca.paa"
"rhs_weap_hk416d145","\rhsusf\addons\rhsusf_inventoryicons\data\weapons\rhs_weap_hk416d145_ca.paa"
"rhs_weap_hk416d145_grip","\rhsusf\addons\rhsusf_inventoryicons\data\weapons\rhs_weap_hk416d145_grip_ca.paa"
"rhs_weap_hk416d145_grip2","\rhsusf\addons\rhsusf_inventoryicons\data\weapons\rhs_weap_hk416d145_grip2_ca.paa"
"rhs_weap_hk416d145_grip3","\rhsusf\addons\rhsusf_inventoryicons\data\weapons\rhs_weap_hk416d145_grip3_ca.paa"
"rhs_weap_hk416d10_LMT","\rhsusf\addons\rhsusf_inventoryicons\data\weapons\rhs_weap_hk416d10_LMT_ca.paa"
"rhs_weap_hk416d10_LMT_grip","\rhsusf\addons\rhsusf_inventoryicons\data\weapons\rhs_weap_hk416d10_LMT_grip_ca.paa"
"rhs_weap_hk416d10_LMT_grip2","\rhsusf\addons\rhsusf_inventoryicons\data\weapons\rhs_weap_hk416d10_LMT_grip2_ca.paa"
"rhs_weap_hk416d10_LMT_grip3","\rhsusf\addons\rhsusf_inventoryicons\data\weapons\rhs_weap_hk416d10_LMT_grip3_ca.paa"
"rhs_weap_hk416d10_m320","\rhsusf\addons\rhsusf_inventoryicons\data\weapons\rhs_weap_hk416d10_m320_ca.paa"
"rhs_weap_hk416d145_m320","\rhsusf\addons\rhsusf_inventoryicons\data\weapons\rhs_weap_hk416d145_m320_ca.paa"
"rhs_weap_hk416d10_LMT_d","\rhsusf\addons\rhsusf_inventoryicons\data\weapons\rhs_weap_hk416d10_LMT_d_ca.paa"
"rhs_weap_hk416d10_LMT_d_grip","\rhsusf\addons\rhsusf_inventoryicons\data\weapons\rhs_weap_hk416d10_LMT_d_grip_ca.paa"
"rhs_weap_hk416d10_LMT_d_grip2","\rhsusf\addons\rhsusf_inventoryicons\data\weapons\rhs_weap_hk416d10_LMT_d_grip2_ca.paa"
"rhs_weap_hk416d10_LMT_d_grip3","\rhsusf\addons\rhsusf_inventoryicons\data\weapons\rhs_weap_hk416d10_LMT_d_grip3_ca.paa"
"rhs_weap_hk416d10_LMT_wd","\rhsusf\addons\rhsusf_inventoryicons\data\weapons\rhs_weap_hk416d10_LMT_wd_ca.paa"
"rhs_weap_hk416d10_LMT_wd_grip","\rhsusf\addons\rhsusf_inventoryicons\data\weapons\rhs_weap_hk416d10_LMT_wd_grip_ca.paa"
"rhs_weap_hk416d10_LMT_wd_grip2","\rhsusf\addons\rhsusf_inventoryicons\data\weapons\rhs_weap_hk416d10_LMT_wd_grip2_ca.paa"
"rhs_weap_hk416d10_LMT_wd_grip3","\rhsusf\addons\rhsusf_inventoryicons\data\weapons\rhs_weap_hk416d10_LMT_wd_grip3_ca.paa"
"rhs_weap_hk416d145_d","\rhsusf\addons\rhsusf_inventoryicons\data\weapons\rhs_weap_hk416d145_d_ca.paa"
"rhs_weap_hk416d145_d_grip","\rhsusf\addons\rhsusf_inventoryicons\data\weapons\rhs_weap_hk416d145_d_grip_ca.paa"
"rhs_weap_hk416d145_d_grip2","\rhsusf\addons\rhsusf_inventoryicons\data\weapons\rhs_weap_hk416d145_d_grip2_ca.paa"
"rhs_weap_hk416d145_d_grip3","\rhsusf\addons\rhsusf_inventoryicons\data\weapons\rhs_weap_hk416d145_d_grip3_ca.paa"
"rhs_weap_hk416d145_d_2","\rhsusf\addons\rhsusf_inventoryicons\data\weapons\rhs_weap_hk416d145_d_2_ca.paa"
"rhs_weap_hk416d145_d_2_grip","\rhsusf\addons\rhsusf_inventoryicons\data\weapons\rhs_weap_hk416d145_d_2_grip_ca.paa"
"rhs_weap_hk416d145_d_2_grip2","\rhsusf\addons\rhsusf_inventoryicons\data\weapons\rhs_weap_hk416d145_d_2_grip2_ca.paa"
"rhs_weap_hk416d145_d_2_grip3","\rhsusf\addons\rhsusf_inventoryicons\data\weapons\rhs_weap_hk416d145_d_2_grip3_ca.paa"
"rhs_weap_hk416d145_wd","\rhsusf\addons\rhsusf_inventoryicons\data\weapons\rhs_weap_hk416d145_wd_ca.paa"
